8.419827461242675781e+00	2.125003814697265625e+00	1.880873084068298340e+00	4.847651481628417969e+00	-1.461901068687438965e-01
9.545770645141601562e+00	3.558437108993530273e+00	2.566279649734497070e+00	3.758382081985473633e+00	2.719332873821258545e-01
7.875368118286132812e+00	2.268079280853271484e+00	1.680730342864990234e+00	4.956047058105468750e+00	-6.932910680770874023e-01
8.586862564086914062e+00	2.187342882156372070e+00	1.514163374900817871e+00	4.728848457336425781e+00	-3.293705284595489502e-01
1.193778514862060547e+01	2.932007551193237305e+00	2.265228509902954102e+00	4.481838226318359375e+00	-1.039344310760498047e+00
9.384670257568359375e+00	4.673485755920410156e+00	1.645739197731018066e+00	3.251104831695556641e+00	1.090351939201354980e+00
6.503956317901611328e+00	3.116070270538330078e+00	2.787824869155883789e+00	4.341141223907470703e+00	4.884985089302062988e-01
7.899988174438476562e+00	2.860972166061401367e+00	1.495480895042419434e+00	5.260990142822265625e+00	-5.177510976791381836e-01
7.799101829528808594e+00	2.599212646484375000e+00	1.897490382194519043e+00	5.322296142578125000e+00	-3.227878510951995850e-01
1.184906959533691406e+01	2.699977397918701172e+00	2.489509820938110352e+00	4.481495380401611328e+00	-1.124655604362487793e+00
7.209487438201904297e+00	3.160654544830322266e+00	7.866031527519226074e-01	6.301345825195312500e+00	-1.942861557006835938e+00
1.172212600708007812e+01	3.725214481353759766e+00	2.412670850753784180e+00	4.548900604248046875e+00	-1.659485220909118652e+00
1.000422668457031250e+01	4.761954307556152344e+00	9.216154217720031738e-01	3.067914724349975586e+00	1.029924154281616211e+00
9.110972404479980469e+00	4.399839878082275391e+00	1.790128111839294434e+00	3.603502273559570312e+00	7.387907505035400391e-01
1.039937400817871094e+01	4.871361255645751953e+00	6.292909383773803711e-01	3.061563014984130859e+00	8.623024821281433105e-01
1.014415454864501953e+01	1.490486741065979004e+00	2.136036396026611328e+00	5.115997314453125000e+00	-1.163134694099426270e+00
9.723258972167968750e+00	4.131615638732910156e+00	2.133231163024902344e+00	3.347598314285278320e+00	1.060855984687805176e+00
8.689971923828125000e+00	3.294806480407714844e+00	1.301353693008422852e+00	4.990494728088378906e+00	-7.411683797836303711e-01
8.285089492797851562e+00	2.794205427169799805e+00	1.083093404769897461e+00	5.988109588623046875e+00	-2.053387403488159180e+00
1.255032062530517578e+01	2.810300350189208984e+00	1.881420850753784180e+00	5.789455413818359375e+00	-1.614083290100097656e+00
7.967001914978027344e+00	2.938646554946899414e+00	4.189360618591308594e+00	3.239658832550048828e+00	1.281770348548889160e+00
1.180432796478271484e+01	3.752675294876098633e+00	2.469566583633422852e+00	4.890201091766357422e+00	-1.652060627937316895e+00
9.048590660095214844e+00	4.459049224853515625e+00	1.768090128898620605e+00	3.693380355834960938e+00	6.201338171958923340e-01
1.206365203857421875e+01	3.135701417922973633e+00	2.669218778610229492e+00	4.387171268463134766e+00	-1.431149005889892578e+00
8.734949111938476562e+00	5.234547615051269531e+00	1.231512308120727539e+00	4.849938392639160156e+00	-1.237627387046813965e+00
8.535009384155273438e+00	5.111387729644775391e+00	1.225265622138977051e+00	4.873000144958496094e+00	-1.135479807853698730e+00
8.656326293945312500e+00	2.502336502075195312e+00	2.707396030426025391e+00	3.940105676651000977e+00	2.699488699436187744e-01
7.779570102691650391e+00	2.643580436706542969e+00	2.026963233947753906e+00	5.321422100067138672e+00	-1.631116271018981934e+00
1.245326519012451172e+01	2.748048067092895508e+00	1.716073393821716309e+00	5.841406822204589844e+00	-1.552932858467102051e+00
1.059006118774414062e+01	5.081357955932617188e+00	4.429131150245666504e-01	3.131538867950439453e+00	5.772225260734558105e-01
9.549776077270507812e+00	1.377453207969665527e+00	2.031830549240112305e+00	5.174057960510253906e+00	-1.003498554229736328e+00
1.195969009399414062e+01	3.006034135818481445e+00	2.504285812377929688e+00	4.393913745880126953e+00	-1.835909485816955566e+00
9.381259918212890625e+00	1.943628430366516113e+00	1.577029109001159668e+00	5.005643367767333984e+00	-1.404179930686950684e+00
8.529342651367187500e+00	4.880699157714843750e+00	1.082760214805603027e+00	5.267045974731445312e+00	-1.379852890968322754e+00
4.992981910705566406e+00	3.162704706192016602e+00	2.291620254516601562e+00	4.605473518371582031e+00	9.956516027450561523e-01
1.163779354095458984e+01	2.955017805099487305e+00	2.685950040817260742e+00	4.198419570922851562e+00	-1.320507884025573730e+00
8.447320938110351562e+00	4.866415500640869141e+00	1.092689990997314453e+00	5.273603439331054688e+00	-1.343208909034729004e+00
1.239548683166503906e+01	2.750430822372436523e+00	1.561363697052001953e+00	5.977653026580810547e+00	-1.534439325332641602e+00
1.005845737457275391e+01	3.798196315765380859e+00	2.450380802154541016e+00	3.558663606643676758e+00	3.820066154003143311e-01
9.210186004638671875e+00	2.140801429748535156e+00	1.112260341644287109e+00	4.749664783477783203e+00	-1.405838608741760254e+00
6.831207752227783203e+00	3.447970628738403320e+00	1.617648363113403320e+00	4.752592563629150391e+00	2.695198953151702881e-01
1.246416378021240234e+01	2.778926372528076172e+00	2.010094642639160156e+00	5.467968940734863281e+00	-1.663851141929626465e+00
1.044074916839599609e+01	4.672008514404296875e+00	7.217302918434143066e-01	3.339443683624267578e+00	9.765561223030090332e-01
8.598220825195312500e+00	3.053239345550537109e+00	8.911455273628234863e-01	6.018426418304443359e+00	-2.218238353729248047e+00
