9.585346221923828125e+00	5.510392665863037109e+00	8.039398193359375000e+00	5.314978599548339844e+00	2.142306089401245117e+00
8.198158264160156250e+00	6.276681900024414062e+00	8.355435371398925781e+00	4.708100318908691406e+00	1.486350774765014648e+00
9.712789535522460938e+00	5.913393020629882812e+00	7.462480545043945312e+00	4.143769264221191406e+00	1.595339894294738770e+00
9.148495674133300781e+00	5.526891231536865234e+00	7.479491233825683594e+00	4.165165424346923828e+00	1.979154586791992188e+00
8.137685775756835938e+00	4.992640018463134766e+00	8.543252944946289062e+00	4.773777961730957031e+00	1.860136747360229492e+00
9.174935340881347656e+00	4.432393550872802734e+00	7.780735015869140625e+00	5.147524356842041016e+00	1.860237002372741699e+00
5.036490917205810547e+00	6.356794834136962891e+00	7.799207210540771484e+00	2.655922889709472656e+00	3.905745506286621094e+00
3.818891286849975586e+00	4.585750579833984375e+00	7.970628738403320312e+00	2.851395845413208008e+00	4.239184379577636719e+00
3.563010215759277344e+00	4.482409477233886719e+00	6.833535194396972656e+00	2.570130586624145508e+00	3.992094993591308594e+00
6.736021041870117188e+00	7.483366966247558594e+00	8.609312057495117188e+00	4.798271656036376953e+00	1.361419200897216797e+00
4.817719936370849609e+00	7.275620460510253906e+00	7.950144290924072266e+00	2.877583503723144531e+00	2.897524118423461914e+00
3.917259931564331055e+00	3.923741579055786133e+00	7.360287666320800781e+00	3.026261091232299805e+00	3.663174629211425781e+00
5.240794181823730469e+00	7.587025642395019531e+00	8.482884407043457031e+00	3.737400293350219727e+00	1.869389891624450684e+00
3.664738655090332031e+00	4.801372528076171875e+00	7.540378093719482422e+00	2.504163980484008789e+00	4.617853641510009766e+00
4.845380783081054688e+00	2.295601606369018555e+00	8.670029640197753906e+00	4.206578731536865234e+00	3.499922752380371094e+00
3.381614923477172852e+00	4.562808513641357422e+00	6.393774509429931641e+00	2.466263771057128906e+00	3.827909469604492188e+00
8.501979827880859375e+00	4.822111129760742188e+00	8.448567390441894531e+00	4.849616527557373047e+00	1.882493495941162109e+00
4.955098152160644531e+00	3.285609245300292969e+00	7.658593177795410156e+00	3.715912818908691406e+00	3.146857976913452148e+00
8.017885208129882812e+00	6.625864028930664062e+00	7.949406623840332031e+00	4.796641826629638672e+00	1.956725239753723145e+00
5.205710887908935547e+00	3.253073930740356445e+00	7.873748779296875000e+00	3.885117530822753906e+00	3.064446210861206055e+00
4.234328746795654297e+00	7.610001087188720703e+00	7.933907032012939453e+00	3.136257886886596680e+00	2.871125698089599609e+00
9.210824966430664062e+00	3.809314250946044922e+00	7.013511180877685547e+00	5.806307792663574219e+00	1.722164511680603027e+00
5.812342166900634766e+00	7.068915843963623047e+00	8.616852760314941406e+00	4.148587226867675781e+00	1.728273391723632812e+00
7.933404445648193359e+00	6.514101982116699219e+00	7.503112792968750000e+00	4.302265644073486328e+00	2.749859571456909180e+00
5.078140258789062500e+00	8.150540351867675781e+00	8.523009300231933594e+00	4.214284420013427734e+00	1.704005360603332520e+00
8.644770622253417969e+00	4.373618602752685547e+00	7.309264183044433594e+00	5.507462024688720703e+00	1.794595122337341309e+00
5.126092433929443359e+00	7.181173801422119141e+00	8.420878410339355469e+00	3.726897001266479492e+00	1.939586400985717773e+00
8.376346588134765625e+00	6.387476921081542969e+00	7.493398666381835938e+00	4.780450344085693359e+00	2.190604209899902344e+00
